grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.03791152263374485,597,100,1210,2.883290647285077,5.545629886956059,7.873478794013344,226,268,353.65980825409014,14.036243467926454,131.4203676330315,192.5669220850871,green,3.0,0
102,0.01828483245149912,612,3,576,0.14738995096878346,2.3101385298264008,5.002440810494414,13,257,288.43494882292197,184.51991111453518,243.3939105559132,42.1750385966834,blue,1.0,0
102,0.03106971389378797,613,100,376,0.14063875969814915,1.4776136287336914,5.223880597014925,70,204,341.56505117707803,0.0,165.0790495649538,100.11234282152458,green,2.0,0
102,0.03632716049382717,628,100,1134,2.3776523760664507,5.472701299074798,9.792998441604919,222,270,351.86989764584405,0.0,82.71382837596755,150.77213924195578,green,2.0,0
102,0.01602623456790123,635,100,384,0.6896551724137931,1.9593558640136841,4.794520547945205,97,219,270.0,0.0,134.95999064565478,109.85907246973309,green,1.0,0
102,0.017611111111111112,651,100,369,0.08724248832247458,1.8056122716312453,6.01661025992429,72,209,291.8014094863518,26.565051177077976,180.22880076697285,94.63693939165846,green,1.0,0
102,0.029715099715099717,652,100,96,0.641025641025641,1.0966714877046493,2.92418838696288,81,224,345.9637565320736,0.0,164.5378257004126,104.87150499611543,green,2.0,0
102,0.02101851851851852,656,3,630,0.052209235322813886,1.6349355533601568,3.246539862691071,20,257,333.43494882292197,0.0,115.67803197210606,145.34708931114798,blue,1.0,0
102,0.05522633744855967,658,100,1728,2.651140643723521,4.1275722204914125,6.668469199257848,239,268,326.30993247402023,26.565051177077976,129.47088714769086,170.52663818544053,green,4.0,0
102,0.044473379629629634,659,100,833,0.12237995598250098,1.0807806187151299,4.308131845707603,76,218,338.1985905136482,0.0,146.4526795018489,121.11792087026305,green,3.0,0
102,0.01958333333333333,663,100,602,0.035002680956197185,0.8194697963406651,1.5421158465515792,75,214,315.0,45.0,196.62868933598972,97.60373694291624,green,1.0,0
102,0.031435185185185184,664,100,1008,0.8838834764831844,2.7711792148038734,4.6584749531245615,237,269,45.0,26.565051177077976,35.78252558853899,13.035477323515124,green,2.0,0
102,0.019385802469135804,670,100,340,0.1083376963888071,0.999252959076142,2.3599087016181937,74,213,270.0,0.0,157.47919355032738,87.88798967062063,green,1.0,0
102,0.027802469135802463,686,100,850,2.843521121115628,3.6683998801411515,4.789545979789814,230,268,333.43494882292197,9.462322208025627,77.38303077354469,143.1572747814753,green,2.0,0
102,0.02078753947746196,688,100,182,0.11407093237668813,1.463557358543545,5.200078492343227,71,222,333.43494882292197,0.0,166.24834323664587,99.20901634480124,green,1.0,0
102,0.0258179012345679,694,100,594,0.628930817610063,0.9814102037035032,3.3879817840905906,78,218,315.0,0.0,168.1739078492837,95.2517567959648,green,2.0,0
102,0.037208193041526366,723,100,1155,2.196026152894708,4.959764936288381,8.029404402106605,233,265,344.0546040990772,0.0,132.95074416249466,165.01476518001658,green,2.0,0
102,0.011156595191682913,776,100,60,0.6535947712418301,1.5845069498553122,5.659601214425112,94,215,315.0,26.565051177077976,179.2944945302495,94.78133066396944,green,0.0,0
102,0.03271604938271605,813,100,1060,4.563404035713856,5.674459521763643,7.219190207311937,217,269,354.80557109226515,26.565051177077976,135.97855781547372,189.5097525319761,green,2.0,0
102,0.04160108024691358,857,100,1239,0.641025641025641,2.9173323645363665,5.6870422422312545,239,265,225.0,90.0,180.5717401574876,40.45188651779942,green,3.0,0
102,0.030493827160493824,899,100,936,1.6086819982012877,2.644714200833105,3.642156795423417,237,268,345.9637565320736,11.309932474020231,132.03420014110029,164.3735641459309,green,2.0,0
102,0.033743386243386235,907,100,1045,2.291505550846652,4.443364189472045,6.55137578615042,233,264,345.9637565320736,0.0,108.73824717911505,159.88071412699048,green,2.0,0
102,0.02814814814814815,948,100,912,4.054202128420998,4.054202128420998,4.054202128420998,240,270,18.43494882292202,18.43494882292202,18.43494882292202,0.0,green,2.0,0
102,0.035146604938271604,978,100,1080,3.668359362296967,5.2168448023677785,6.332437159536656,239,266,200.55604521958347,173.65980825409008,190.99018369265397,12.211666371712049,green,2.0,0
102,0.010472783389450057,985,100,102,0.628930817610063,1.5510793461406835,4.082390959931692,97,215,284.03624346792645,0.0,139.2199843460293,97.18353583219827,green,0.0,0
102,0.0368724279835391,999,100,1176,4.539375022610613,6.259013331598482,7.700460467578702,221,269,350.53767779197443,11.309932474020231,127.27690559596485,193.39812638230248,green,2.0,0
